Device Time, Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Speed (GPS)(km/h),Speed (OBD)(km/h),Torque(Nm),Trip Distance(km),Trip Time(Since journey start)(s)
30-nov.-2018 19:09:15.011,-,-,-,-,48,47,909.25,3,124,220.30000305,48.87991333,2.09092927,10,2.98588181,20,19.72799873,15,14.72419453,0.03365348,12
30-nov.-2018 19:09:15.111,-,-,-,-,48,47,909.25,3,124,220.30000305,48.87991333,2.09092927,10,2.98588181,20,19.72799873,15,14.72419453,0.03365348,12
30-nov.-2018 19:09:15.211,-,-,-,-,48,47,909.25,3,124,220.30000305,48.87991333,2.09092927,10,2.98588181,20,19.72799873,15,14.72419453,0.03365348,12
30-nov.-2018 19:09:15.311,-,-,-,-,48,47,874.75,3,124,218.19999695,48.879879,2.09089041,10,2.98588181,20,16.38000107,13,14.72419453,0.03482403,12
30-nov.-2018 19:09:15.412,-,-,-,-,48,47,874.75,3,124,218.19999695,48.879879,2.09089041,10,2.98588181,20,16.38000107,13,14.72419453,0.03482403,12
30-nov.-2018 19:09:15.512,-,-,-,-,48,47,849.75,3,124,218.19999695,48.879879,2.09089041,10,2.98588181,20,16.38000107,12,14.72419453,0.03551848,12
30-nov.-2018 19:09:15.611,-,-,-,-,48,47,849.75,3,124,218.19999695,48.879879,2.09089041,10,2.98588181,20,16.38000107,12,14.72419453,0.03551848,13
30-nov.-2018 19:09:15.712,-,-,-,-,48,47,850.5,3,124,218.19999695,48.879879,2.09089041,10,2.98588181,20,16.38000107,12,14.72419453,0.03551848,13
30-nov.-2018 19:09:15.811,-,-,-,-,48,47,850.5,3,124,218.19999695,48.879879,2.09089041,10,2.98588181,20,16.38000107,11,14.72419453,0.0362532,13
30-nov.-2018 19:09:15.911,-,-,-,-,48,47,848.75,3,124,218.19999695,48.879879,2.09089041,10,2.98588181,20,16.38000107,11,14.72419453,0.0362532,13
