Device Time, G(x), G(y), G(z), G(calibrated), Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),GPS Altitude(m),Acceleration Sensor(Z axis)(g),GPS Bearing(°),Trip Distance(km),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS Accuracy(m),Engine RPM(rpm),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Speed (OBD)(km/h)
11-mai-2016 20:29:40.071,0.07096863,6.58561707,5.49259949,0.11278754,-0.1255136,0.00723431,0.67131668,120.30000305,0.45989799,39.65999985,10.33330536,48.83071899,2.08207178,10,0,3600,70,118.73171997,117
11-mai-2016 20:29:40.171,0.01234436,7.57983398,0.86965942,-0.12948954,-0.22200036,0.00125834,0.77266401,120.30000305,-0.0113497,39.65999985,10.33330536,48.83071899,2.08207178,10,0.88,3594,70,118.73171997,117
11-mai-2016 20:29:40.272,-0.09533691,9.39599609,0.23556519,-0.01307357,-0.22200036,0.00125834,0.77266401,120.40000153,-0.0113497,39.59999847,10.33860302,48.83076477,2.08212829,10,0,3594,70,117.97239685,117
11-mai-2016 20:29:40.372,-0.27359009,7.94354248,0.96777344,0.00363552,-0.09410148,-0.07338062,0.90035564,120.5,-0.03622884,39.58000183,10.34429836,48.83078766,2.08215666,10,0,3570,70,118.06499481,116
11-mai-2016 20:29:40.475,0.48971558,8.51184082,3.88102722,0.02723399,-0.19018567,0.04760244,0.7443707,120.5,0.21463902,39.58000183,10.34429836,48.83078766,2.08215666,10,0,3559,70,118.06499481,116
11-mai-2016 20:29:40.572,-0.22813416,8.96289062,1.13885498,0.01406437,-0.21159299,-0.15643291,0.7715674,120.59999847,-0.06293716,39.54000092,10.34929276,48.83083344,2.0822134,10,0,3559,70,117.63903046,116
11-mai-2016 20:29:40.675,-1.01177979,9.8470459,-1.73971558,0.01627914,0.07874241,0.00955191,0.89169651,120.69999695,0.50636339,39.75999832,10.34929276,48.83085251,2.08224177,10,0,3541,70,116.71303558,116
11-mai-2016 20:29:40.772,1.42411804,9.31463623,3.09738159,0.00703962,-0.08298389,-0.15350714,0.87498808,120.80000305,0.12622049,39.68000031,10.35503578,48.8308754,2.08226991,10,0,3541,70,116.71303558,115
11-mai-2016 20:29:40.872,-1.26661682,7.48413086,1.62818909,-0.11586607,-0.00309026,0.01833232,0.84327906,120.80000305,0.43074921,39.65999985,10.35957146,48.83089828,2.08229828,10,0,3527,70,116.56488037,115
11-mai-2016 20:29:40.974,0.04704285,7.2807312,4.72929382,-0.00524861,-0.00309026,0.01833232,0.84327906,120.90000153,0.43074921,39.61000061,10.35957146,48.83092117,2.08232665,10,0,3527,70,116.43523407,115
11-mai-2016 20:29:41.073,-0.32983398,8.18522644,4.00785828,0.01196811,-0.11468031,0.0047954,0.74217439,120.90000153,0.38208908,39.61000061,10.35957146,48.83092117,2.08232665,10,0.88,3504,70,116.43523407,115
11-mai-2016 20:29:41.172,0.03987122,7.40037537,7.19030762,0.02699712,0.05593197,-0.2600978,1.0217042,121,-0.15196697,39.61000061,10.36698246,48.83094406,2.08235335,10,0.88,3487,70,115.75,114
11-mai-2016 20:29:41.275,-0.49732971,8.84683228,4.37394714,0.10007095,-0.00646442,-0.1081383,0.94218743,121,0.19500481,39.63999939,10.37299919,48.83098984,2.08240843,10,0,3487,70,115.00920105,114
11-mai-2016 20:29:41.371,-0.0355072,8.53936768,4.01742554,0.06746629,-0.0173595,0.04309013,0.96352947,121.09999847,0.08621789,39.54000092,10.37299919,48.83100891,2.08243656,10,0,3477,70,115.02771759,114
11-mai-2016 20:29:41.473,-1.12783813,6.57723999,6.44972229,0.05651854,-0.10069128,-0.06728177,0.89620882,121.09999847,-0.07793774,39.66999817,10.37728691,48.8310318,2.08246326,10,0,3477,70,114.41655731,113
11-mai-2016 20:29:41.579,-1.69612122,7.58462524,1.65332031,-0.09724706,-0.09128305,-0.04350077,0.73778498,121.09999847,0.42818895,39.66999817,10.38196373,48.8310318,2.08246326,10,0,3463,70,114.41655731,113
11-mai-2016 20:29:41.671,0.36888123,8.58482361,0.28701782,-0.03081805,-0.1232952,0.03760257,0.87510937,121.19999695,-0.07074232,39.41999817,10.38555717,48.83107758,2.08251834,10,0,3453,70,114.04615784,112
11-mai-2016 20:29:41.772,-0.77609253,8.8719635,2.65470886,-0.00505401,-0.0523685,-0.07911239,0.90437955,121.30000305,0.17061253,39.41999817,10.38555717,48.83110046,2.08254671,10,0,3435,70,113.91651917,112
11-mai-2016 20:29:41.871,0.49928284,6.35232544,9.4263916,-0.001758,-0.0523685,-0.07911239,0.90437955,121.40000153,0.17061253,39.41999817,10.38963318,48.83112335,2.08257341,10,0,3435,70,113.56463623,112
11-mai-2016 20:29:41.971,-0.97349548,8.25700378,-0.7024231,-0.05668199,-0.17273308,-0.02557286,0.81034899,121.40000153,0.06304505,39.40000153,10.39477444,48.83114243,2.08260012,10,0,3427,70,113.43499756,111
11-mai-2016 20:29:42.071,-0.70909119,7.85980225,2.87843323,-0.00341364,-0.07082673,-0.05423169,0.78607959,121.5,0.39184472,39.40000153,10.39477444,48.83116531,2.08262825,10,0,3404,70,112.49047852,111
11-mai-2016 20:29:42.171,0.92282104,8.59799194,5.44235229,0.06556653,0.15009119,-0.0352072,1.14744222,121.5,-0.03720409,39.36000061,10.39936829,48.8311882,2.08265495,10,0,3404,70,112.99051666,111
11-mai-2016 20:29:42.271,-0.23052979,9.43307495,1.54324341,0.09306054,0.07271271,0.02260198,0.80339777,121.5,0.60990697,39.38000107,10.39936829,48.83121109,2.08268332,10,0,3406,70,112.06452179,111
11-mai-2016 20:29:42.372,-0.66601562,9.64962769,-2.45994568,0.11015594,0.15468347,0.02674721,0.66241497,121.59999847,0.84492034,39.25,10.40460968,48.83123016,2.08271003,10,0,3406,70,111.93487549,111
11-mai-2016 20:29:42.471,-0.3717041,7.21972656,7.43197632,0.06999068,-0.16308998,-0.09838108,0.82949793,121.69999695,-0.14684494,39.33000183,10.40896797,48.83125305,2.08273673,10,0,3383,70,112.02747345,110
11-mai-2016 20:29:42.572,-0.42195129,9.09568787,3.23017883,0.07636947,0.01987255,-0.08045316,1.01463008,121.69999695,-0.04098535,39.29999924,10.40896797,48.83127594,2.08276343,10,0,3369,70,111.91635895,110
11-mai-2016 20:29:42.671,-0.01158142,11.38922119,-1.79594421,0.26810336,-0.061123,-0.03508433,0.70436805,121.80000305,0.51929218,39.50999832,10.41358185,48.83129501,2.0827899,10,0,3369,70,111.10147858,110
11-mai-2016 20:29:42.772,0.20855713,6.60595703,3.74343872,-0.13293654,-0.08206946,-0.03020649,0.91011131,121.80000305,0.01316391,39.45000076,10.41854,48.8313179,2.08281827,10,0,3360,70,110.67552185,109
11-mai-2016 20:29:42.873,-0.11805725,8.80256653,4.95181274,0.03010665,0.02996166,-0.01203438,0.89730543,121.90000153,0.40477192,39.31000137,10.41854,48.83134079,2.08284497,10,0,3341,70,110.65699768,109
11-mai-2016 20:29:42.972,-0.00679016,7.52360535,4.54264832,0.02786926,0.02996166,-0.01203438,0.89730543,121.90000153,0.40477192,39.41999817,10.42253685,48.83135986,2.08287168,10,0,3335,70,110.63847351,109
11-mai-2016 20:29:43.073,-0.18864441,9.13876343,6.86488342,0.25806713,-0.03537096,-0.07984344,0.94572288,121.90000153,0.07060757,39.41999817,10.4269371,48.83135986,2.08287168,10,0,3335,70,110.63847351,108
11-mai-2016 20:29:43.176,-1.24029541,8.64105225,-0.66891479,0.06373762,0.03940668,0.01772259,1.03889954,122,-0.1014761,39.38999939,10.43137741,48.83140564,2.08292508,10,0,3323,70,109.76803589,108
11-mai-2016 20:29:43.273,-1.4508667,9.58383179,-1.93232727,0.04796874,0.01076273,0.0579694,0.71351558,122,0.61307693,39.49000168,10.43137741,48.83142853,2.08295178,10,0,3323,70,109.61987305,108
11-mai-2016 20:29:43.371,0.92520142,7.12519836,5.07983398,0.05546643,-0.05532835,0.02138097,0.94401658,122.09999847,-0.11306251,39.54000092,10.43137741,48.8314476,2.08297825,10,0,3323,70,109.08279419,108
11-mai-2016 20:29:43.471,1.20037842,8.40895081,4.09757996,0.05413038,-0.05532835,0.02138097,0.94401658,122.09999847,-0.11306251,39.54000092,10.44003677,48.8314476,2.08297825,10,0.88,3304,70,109.08279419,107
11-mai-2016 20:29:43.571,-1.03451538,8.22949219,2.73725891,0.06800635,-0.03831775,0.12236273,0.85718149,122.09999847,0.31769419,39.68000031,10.44003677,48.83148956,2.08303165,10,0,3289,70,108.95315552,107
11-mai-2016 20:29:43.673,1.42770386,8.22470093,6.49398804,0.05618774,-0.08474587,0.00003889,0.83608359,122.09999847,0.27159429,39.61999893,10.44437599,48.83150864,2.08305836,10,0,3269,70,108.15679932,107
11-mai-2016 20:29:43.773,0.0135498,8.28453064,1.0431366,-0.05605572,0.09635616,0.03626023,1.095245,122.19999695,-0.08269426,39.72000122,10.44780731,48.83153152,2.08308506,10,0,3269,70,107.82344055,106
11-mai-2016 20:29:43.872,-1.64349365,8.94015503,0.49159241,0.02073234,-0.07161473,-0.19143635,0.82876533,122.19999695,0.27122876,39.91999817,10.44780731,48.83155441,2.08311176,10,0,3264,70,107.86048126,106
11-mai-2016 20:29:43.971,-0.85983276,9.01553345,0.84214783,0.0428273,-0.07251572,-0.08764859,0.91901457,122.19999695,-0.01415415,39.91999817,10.4524889,48.83155441,2.08311176,10,0,3250,70,107.86048126,106
11-mai-2016 20:29:44.072,-0.70310974,8.63746643,2.81382751,0.07113055,-0.07251572,-0.08764859,0.91901457,122.30000305,-0.01415415,39.72000122,10.45672894,48.83159637,2.08316326,10,0,3250,70,107.3974762,106
11-mai-2016 20:29:44.172,-1.14457703,8.55252075,5.30834961,0.12548351,-0.15137416,-0.05167145,0.77985942,122.30000305,0.22988382,40.00999832,10.45672894,48.83161545,2.08318996,10,0,3241,70,106.74928284,106
11-mai-2016 20:29:44.272,0.12719727,7.84663391,3.9994812,0.05726443,0.03822117,0.10894713,0.90279454,122.30000305,0.40025961,39.86000061,10.46141815,48.83163452,2.08321667,10,0,3241,70,106.7122345,105
11-mai-2016 20:29:44.371,-0.16352844,10.84843445,-2.38098145,0.05888176,-0.33479172,-0.1347253,0.62046027,122.40000153,0.09768142,39.86999893,10.46141815,48.83165359,2.0832417,10,0,3226,70,106.13811493,105
11-mai-2016 20:29:44.473,0.17744446,8.60397339,4.79269409,0.07611405,0.16732474,0.0156492,0.76937115,122.40000153,0.77723414,39.77999878,10.46710587,48.83167648,2.0832684,10,0,3217,70,106.21219635,105
11-mai-2016 20:29:44.572,0.16070557,8.00814819,1.64134216,-0.07376772,-0.0909215,0.01296608,0.80315357,122.5,0.32501248,39.95000076,10.47166348,48.83169556,2.08329511,10,0,3217,70,105.82327271,104
11-mai-2016 20:29:44.671,-0.40280151,9.41273499,3.64294434,0.00203797,-0.18268397,-0.10203946,0.79437315,122.5,0.0615814,39.95000076,10.47166348,48.83169556,2.08329511,10,0.88,3217,70,105.82327271,104
11-mai-2016 20:29:44.771,-0.14916992,7.65879822,4.33805847,0.02620624,0.09484175,-0.03630534,1.09243906,122.5,-0.04415532,40.02000046,10.47833633,48.83173752,2.08334661,10,0,3227,70,105.67511749,104
11-mai-2016 20:29:44.872,-0.4099884,7.32978821,3.5532074,-0.07583427,-0.10233791,-0.10216233,0.88694,122.59999847,-0.19026171,39.84999847,10.47833633,48.83175659,2.08337331,10,0,3208,70,105.34175873,104
11-mai-2016 20:29:44.972,-0.86222839,7.17306519,4.29498291,0.00393393,-0.03525315,-0.02618259,0.85584068,122.59999847,0.34379277,39.93000031,10.48295879,48.83177567,2.08339834,10,0,3208,70,105.36027527,104
11-mai-2016 20:29:45.072,-1.43769836,8.34315491,0.44613647,-0.00012643,-0.0517635,-0.05545271,0.91633147,122.69999695,0.13622037,40.02999878,10.48295879,48.83179855,2.08342338,10,0,3196,70,105.34175873,104
11-mai-2016 20:29:45.172,-0.40280151,7.21852112,3.30914307,0.01910313,0.17291601,-0.05374485,1.15768635,122.80000305,-0.27795076,40,10.48729229,48.83181763,2.08345008,10,0,3196,70,105.30471802,104
11-mai-2016 20:29:45.272,-1.86242676,9.7525177,0.12669373,0.10496473,-0.1477202,-0.1831428,0.80449587,122.80000305,0.11243781,40.09000015,10.49090385,48.8318367,2.08347511,10,0,3198,70,104.74911499,104
11-mai-2016 20:29:45.372,-1.11825562,7.26637268,3.88102722,0.05343509,-0.15226653,-0.11399139,0.74071074,122.80000305,0.29561949,40.09000015,10.49520874,48.8318367,2.08347511,10,0,3198,70,104.74911499,104
11-mai-2016 20:29:45.471,-1.81336975,8.42211914,2.00146484,0.05923137,-0.0981058,-0.1848491,0.85852385,122.90000153,0.10402292,39.97999954,10.49520874,48.83187866,2.08352494,10,0,3198,70,105.21212006,104
11-mai-2016 20:29:45.572,-0.07139587,7.93278503,2.96697998,-0.04384142,-0.13632296,-0.00727787,0.80864269,122.90000153,0.20244443,39.86999893,10.49959946,48.83189774,2.08354998,10,0,3198,70,105.32324219,104
11-mai-2016 20:29:45.672,-2.29792786,7.84065247,-2.46592712,-0.03724742,-0.13632296,-0.00727787,0.80864269,123,0.20244443,39.77999878,10.50425053,48.83191681,2.08357501,10,0,3199,70,105.36027527,104
11-mai-2016 20:29:45.772,-0.67558289,9.51802063,3.77336121,0.03397656,0.09093983,-0.04679362,1.07256067,123,-0.29173186,40.11999893,10.50425053,48.8319397,2.08360004,10,0,3199,70,104.93431854,104
11-mai-2016 20:29:45.872,-0.86343384,8.37545776,0.83856201,0.02861887,-0.03176745,-0.03740192,0.91998982,123.09999847,0.19841897,39.49000168,10.50777531,48.83195877,2.08362675,10,0,3199,70,106.37887573,104
11-mai-2016 20:29:45.975,-0.98666382,8.26896667,3.19189453,0.00188762,0.1192885,-0.11618766,1.088902,123.09999847,-0.3296611,39.49000168,10.51196384,48.83195877,2.08362675,10,0,3200,70,106.37887573,104
11-mai-2016 20:29:46.072,-0.02713013,8.5202179,1.11013794,0.05604296,-0.03001266,-0.12704147,0.88779396,123.19999695,0.26866695,39.99000168,10.51196384,48.83200073,2.08367658,10,0,3202,70,104.6750412,104
11-mai-2016 20:29:46.172,-1.36950684,8.12301636,1.65809631,0.05436287,0.04101796,-0.12679726,0.96548003,123.19999695,0.26708198,39.88000107,10.51696205,48.83201981,2.08370328,10,0,3207,70,104.69355774,104
11-mai-2016 20:29:46.271,-0.24607849,8.33596802,2.79708862,0.0451235,-0.1083913,-0.114724,0.7908361,123.19999695,0.29476556,39.75,10.52048683,48.83203888,2.08372831,10,0,3207,70,105.48991394,104
11-mai-2016 20:29:46.372,-1.23910522,6.83328247,4.6658783,-0.05436176,-0.05292991,-0.07350194,0.93169755,123.30000305,0.051216,39.09000015,10.52048683,48.83206177,2.08375335,10,0,3208,70,105.80475616,104
11-mai-2016 20:29:46.471,-1.49394226,7.0163269,0.78233337,0.02516693,-0.06482036,-0.10057735,0.81376469,123.19999695,0.34903768,39.02000046,10.52473354,48.83208084,2.08378005,10,0,3207,70,105.30471802,104
11-mai-2016 20:29:46.575,-0.30589294,7.21014404,4.18611145,0.0200005,-0.21154708,-0.02044927,0.74034524,123.19999695,0.16963726,39.70000076,10.52863312,48.83210373,2.08380508,10,0,3207,70,105.36027527,104
11-mai-2016 20:29:46.672,-1.20559692,7.66717529,4.29379272,-0.00305098,-0.00522902,0.04943163,0.97377354,123.19999695,0.0954867,39.65000153,10.5330534,48.8321228,2.08383012,10,0,3209,70,105.2306366,104
11-mai-2016 20:29:46.772,-0.02354431,10.84484863,0.11592102,0.19833136,0.08502358,0.03638311,1.06304765,123.30000305,0.11231648,39.86000061,10.5330534,48.83214188,2.08385491,10,0,3212,70,105.60103607,104
11-mai-2016 20:29:46.871,-0.72584534,8.57765198,3.02081299,0.06545251,-0.06601779,-0.06167132,0.71705109,123.19999695,0.49477857,39.45999908,10.53712654,48.83216476,2.08388162,10,0,3212,70,105.2306366,104
11-mai-2016 20:29:46.976,-0.47817993,9.4223175,-0.07191467,0.05867531,0.00732858,-0.02240133,0.88340294,123.30000305,0.38282013,39.49000168,10.53712654,48.83218384,2.08390665,10,0,3212,70,105.56399536,104
11-mai-2016 20:29:47.073,-0.09413147,8.33119202,2.63795471,-0.01636106,-0.10883325,-0.00959546,0.84925503,123.30000305,0.16890466,39.65000153,10.54481888,48.83220673,2.08393168,10,0,3215,70,105.95291138,105
11-mai-2016 20:29:47.171,-0.53561401,9.1698761,2.6882019,0.00382846,-0.02405148,-0.05459877,0.93474776,123.40000153,0.1740267,39.70999908,10.54481888,48.8322258,2.08395672,10,0,3217,70,105.82327271,105
11-mai-2016 20:29:47.272,0.20257568,8.04165649,3.79489136,0.01665466,-0.02405148,-0.05459877,0.93474776,123.40000153,0.1740267,39.77999878,10.54878521,48.83224487,2.08398175,10,0,3220,70,105.74919128,105
11-mai-2016 20:29:47.372,0.13677979,9.83387756,0.5526123,0.02706021,-0.00893928,-0.03789033,0.97304249,123.40000153,0.08243663,39.72999954,10.55272293,48.83226395,2.08400655,10,0,3220,70,105.73067474,105
11-mai-2016 20:29:47.471,0.24085999,10.68572998,-0.93212891,0.18645763,0.0257751,-0.0724038,1.01450872,123.40000153,0.03048209,39.72999954,10.55651474,48.83226395,2.08400655,10,0,3224,70,105.73067474,105
11-mai-2016 20:29:47.571,-0.55355835,9.58143616,1.8303833,0.01312328,-0.11840924,-0.01044939,0.87889063,123.5,-0.03586331,39.81000137,10.55651474,48.83230209,2.08405828,10,0,3224,70,105.86032104,105
11-mai-2016 20:29:47.671,0.12481689,8.73558044,1.96199036,0.02761516,-0.05267115,-0.07862398,0.90938026,123.59999847,0.15231909,39.90000153,10.56045246,48.83232498,2.08408332,10,0,3226,70,105.97144318,105
11-mai-2016 20:29:47.772,0.38323975,9.22370911,-0.96443176,0.03894448,0.03691487,0.01930913,1.03182542,123.59999847,-0.00293481,39.88000107,10.56409836,48.83234406,2.08411002,10,0,3226,70,105.93439484,105
11-mai-2016 20:29:47.872,-0.44229126,9.28712463,3.58790588,0.03480669,0.06633636,0.02943033,1.05804682,123.69999695,-0.22636174,39.88999939,10.56815243,48.83236313,2.08413506,10,0,3229,70,106.04551697,105
11-mai-2016 20:29:47.973,-0.89811707,7.11802673,1.51094055,0.01090659,-0.01180487,0.04650586,0.98645812,123.69999695,-0.07549883,39.90999985,10.56815243,48.83238602,2.08416176,10,0,3230,70,106.45295715,105
11-mai-2016 20:29:48.072,-1.30729675,9.10527039,2.33766174,-0.0022153,-0.12321307,0.03455392,0.82888818,123.69999695,0.18280867,39.90000153,10.57287788,48.83240509,2.08418655,10,0,3230,70,106.52703857,105
11-mai-2016 20:29:48.171,-0.90171814,8.01054382,4.36558533,0.02726644,-0.03542926,-0.00910861,0.90230614,123.69999695,0.23988524,39.90000153,10.57287788,48.83240509,2.08418655,10,0.88,3231,70,106.52703857,105
11-mai-2016 20:29:48.273,-2.22254944,7.05819702,3.14883423,0.0426595,0.15968238,0.02430829,1.1330514,123.80000305,0.14402552,39.97999954,10.57824421,48.83242416,2.08421326,10,0.88,3231,70,106.43444061,105
11-mai-2016 20:29:48.375,-0.32383728,9.56947327,3.81642151,0.06765389,0.0510735,-0.03301093,0.97548145,123.90000153,0.2890338,39.88999939,10.57824421,48.83246613,2.08426499,10,0,3231,70,106.37887573,105
11-mai-2016 20:29:48.474,-1.76672363,8.06558228,6.32530212,0.15303862,0.06062432,-0.18009414,0.82217962,123.90000153,0.54478103,40.04000092,10.57824421,48.8324852,2.08429003,10,0,3241,70,106.78631592,105
11-mai-2016 20:29:48.574,-1.44009399,9.41513062,5.06906128,0.1926266,0.10022572,-0.14679857,0.95974821,124,0.41672388,39.81000137,10.58576965,48.83250427,2.08431673,10,0,3240,70,106.7122345,105
11-mai-2016 20:29:48.671,-0.26283264,7.92201233,2.65710449,0.08426844,0.10022572,-0.14679857,0.95974821,124,0.41672388,39.81000137,10.58924007,48.83250427,2.08431673,10,0.88,3240,70,106.7122345,105
11-mai-2016 20:29:48.771,-0.99502563,5.23248291,3.54364014,0.08726811,-0.05726587,-0.11740712,0.93401515,124.09999847,-0.14440602,40.02000046,10.59428596,48.83254623,2.08436823,10,0,3239,70,106.45295715,105
11-mai-2016 20:29:48.874,0.41075134,9.41992188,1.90216064,0.0732891,0.15892492,0.0156492,1.14854038,124.09999847,-0.25099668,40.11000061,10.59428596,48.83256531,2.08439493,10,0,3242,70,106.5085144,105
11-mai-2016 20:29:48.974,-0.99383545,12.15252686,-5.89245605,0.16735476,0.29646567,0.22480816,0.92145348,124.09999847,0.7832101,40.11000061,10.59976959,48.83256531,2.08439493,10,0,3242,70,106.5085144,105
11-mai-2016 20:29:49.072,-0.44108582,8.44245911,3.79847717,0.09895869,-0.18779874,-0.16375121,0.77546996,124.19999695,0.07621646,39.97999954,10.59976959,48.8325882,2.08441997,10,0,3242,70,106.61963654,105
11-mai-2016 20:29:49.172,-1.53460693,8.8946991,2.16537476,0.08838838,-0.08013345,-0.03313381,0.86376721,124.19999695,0.21366377,39.97999954,10.59976959,48.8325882,2.08441997,10,0,3242,70,106.61963654,105
11-mai-2016 20:29:49.274,0.01832581,6.77584839,8.11393738,0.170362,0.18997882,-0.08801568,1.06914485,124.19999695,-0.6140672,39.97999954,10.59976959,48.8325882,2.08441997,10,0,3242,70,106.61963654,105
