Device Time, Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),GPS Altitude(m),Acceleration Sensor(Z axis)(g),GPS Bearing(°),Trip Distance(km),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS Accuracy(m),Engine RPM(rpm),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Speed (OBD)(km/h)
19-sept.-2016 08:04:16.352,-0.05352696,-0.20436355,0.91230756,121.09999847,0.04536135,176.52000427,0.07826599,48.87723923,2.0943234,3,0,1383,42,19.59415817,23
19-sept.-2016 08:04:16.452,-0.05073044,-0.28424588,0.86620611,121.09999847,0.1634171,176.52000427,0.0791221,48.87723923,2.0943234,3,0,1370,42,19.59415817,23
19-sept.-2016 08:04:16.551,-0.06950609,-0.28826979,0.80303222,121.09999847,0.27049616,176.52000427,0.08007404,48.87723923,2.0943234,3,0,1370,42,19.59415817,23
19-sept.-2016 08:04:16.651,-0.0262289,-0.1450907,0.96218717,121.09999847,-0.12696496,176.52000427,0.08007404,48.87723923,2.0943234,3,0,1334,42,19.59415817,23
19-sept.-2016 08:04:16.751,-0.0262289,-0.1450907,0.96218717,121.09999847,-0.12696496,176.52000427,0.0810196,48.87723923,2.0943234,3,0,1334,42,19.59415817,23
19-sept.-2016 08:04:16.851,-0.00727279,-0.2000939,0.89511073,121.90000153,0.27891102,143.22000122,0.0810196,48.87718964,2.09435177,3,0,1363,42,21.33504105,23
19-sept.-2016 08:04:16.951,-0.05774069,-0.38071534,0.85291338,121.90000153,0.021823,143.22000122,0.0824571,48.87718964,2.09435177,3,0,1363,42,21.33504105,23
19-sept.-2016 08:04:17.052,0.01398952,-0.18180045,0.94779629,121.90000153,0.21000539,143.22000122,0.08342182,48.87718964,2.09435177,3,0,1358,42,21.33504105,23
19-sept.-2016 08:04:17.152,-0.14389083,-0.25021926,0.77315241,121.90000153,0.16841781,143.22000122,0.08342182,48.87718964,2.09435177,3,0,1342,42,21.33504105,23
19-sept.-2016 08:04:17.251,0.09776595,-0.35388413,0.97072494,121.90000153,0.26976508,143.22000122,0.08437376,48.87718964,2.09435177,3,0,1356,42,21.33504105,23
19-sept.-2016 08:04:17.351,-0.01280432,-0.24326801,0.89815933,121.90000153,0.22866435,143.22000122,0.08516598,48.87718964,2.09435177,3,0,1356,42,21.33504105,23
19-sept.-2016 08:04:17.451,-0.02106828,-0.2316816,0.82779002,121.90000153,0.36769664,143.22000122,0.08516598,48.87718964,2.09435177,3,0,1363,42,21.33504105,23
19-sept.-2016 08:04:17.552,-0.10444786,-0.27570811,0.82705742,121.90000153,0.10353607,143.22000122,0.08597738,48.87718964,2.09435177,3,0,1390,42,21.33504105,23
19-sept.-2016 08:04:17.652,0.07844454,-0.2010707,0.93816197,121.90000153,0.39160052,143.22000122,0.08694348,48.87718964,2.09435177,3,0,1422,42,21.33504105,24
