Device Time, Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Speed (GPS)(km/h),Speed (OBD)(km/h),Torque(Nm),Trip Distance(km),Trip Time(Since journey start)(s)
13-juil.-2017 18:41:59.441,0.20462203,0.54763186,0.78510433,0.63063931,85,86,1884.75,-,-,-,-,-,-,-,41,-,51,-,1.04825127,110
13-juil.-2017 18:41:59.542,-0.24830322,-0.04825572,0.73400372,0.05353203,85,86,1884.75,-,-,-,-,-,-,-,41,-,51,-,1.04825127,110
13-juil.-2017 18:41:59.641,0.05503114,-0.17850761,0.60631365,0.74430406,85,86,1884.75,-,-,-,-,-,-,-,41,-,51,-,1.04825127,111
13-juil.-2017 18:41:59.741,1.06583798,0.85374707,0.89657438,1.55288923,85,86,1884.75,-,-,-,-,-,-,-,41,-,51,-,1.04825127,111
13-juil.-2017 18:41:59.842,-0.3772504,-0.14484805,0.60253239,-0.04061982,85,86,1659.5,-,-,-,-,-,-,-,41,-,51,-,1.04825127,111
13-juil.-2017 18:41:59.941,-0.3757146,-0.01447329,0.61741161,-0.18977486,85,86,1659.5,-,-,-,-,-,-,-,41,-,51,-,1.04825127,111
13-juil.-2017 18:42:00.041,0.04193013,-0.20729087,0.99682349,-0.31965965,85,86,1659.5,-,-,-,-,-,-,-,41,-,45,-,1.06158459,111
13-juil.-2017 18:42:00.142,-0.21477322,-0.0281331,0.76851875,0.05731329,85,86,1659.5,-,-,-,-,-,-,-,41,-,45,-,1.06158459,111
13-juil.-2017 18:42:00.241,-0.21477322,-0.0281331,0.76851875,0.05731329,85,86,1659.5,-,-,-,-,-,-,-,41,-,45,-,1.06158459,111
13-juil.-2017 18:42:00.342,0.00495498,0.05479787,0.93243021,0.2698864,85,86,1659.5,-,-,-,-,-,-,-,41,-,45,-,1.06158459,111
13-juil.-2017 18:42:00.442,-0.22811036,0.25041988,0.64046156,0.25000799,85,86,1659.5,-,-,-,-,-,-,-,41,-,45,-,1.06158459,111
13-juil.-2017 18:42:00.543,-0.04363041,0.19968481,0.67448825,0.54746413,85,86,1659.5,-,-,-,-,-,-,-,41,-,45,-,1.06158459,111
13-juil.-2017 18:42:00.642,0.00585213,0.37481713,0.78595823,0.40282142,85,86,1659.5,-,-,-,-,-,-,-,41,-,45,-,1.06158459,112
13-juil.-2017 18:42:00.741,0.07622429,0.17370754,0.69522059,0.70247227,85,86,1659.5,-,-,-,-,-,-,-,41,-,45,-,1.06158459,112
13-juil.-2017 18:42:00.841,0.08857711,0.22334449,0.78644669,0.61819899,85,86,1324.75,-,-,-,-,-,-,-,41,-,45,-,1.06158459,112
13-juil.-2017 18:42:00.942,-0.08079486,0.09297129,0.75571287,0.41440782,85,86,1324.75,-,-,-,-,-,-,-,41,-,45,-,1.06158459,112
13-juil.-2017 18:42:01.042,-0.27304152,0.18041612,0.65802395,0.15012437,85,86,1324.75,-,-,-,-,-,-,-,41,-,35,-,1.07268465,112
13-juil.-2017 18:42:01.142,0.86639923,0.50555587,1.01158142,1.38397551,85,86,1324.75,-,-,-,-,-,-,-,41,-,35,-,1.07268465,112
13-juil.-2017 18:42:01.242,-0.22064239,0.00442987,0.73729658,0.15170936,85,86,1324.75,-,-,-,-,-,-,-,41,-,35,-,1.07268465,112
13-juil.-2017 18:42:01.341,-0.28813133,0.54824156,0.45057288,-0.04683844,85,86,1324.75,-,-,-,-,-,-,-,41,-,35,-,1.07268465,112
13-juil.-2017 18:42:01.442,0.06287274,0.31176457,0.78912824,0.53953612,84,86,1324.75,-,-,-,-,-,-,-,41,-,35,-,1.07268465,112
13-juil.-2017 18:42:01.542,0.06287274,0.31176457,0.78912824,0.53953612,84,86,1324.75,-,-,-,-,-,-,-,41,-,35,-,1.07268465,112
13-juil.-2017 18:42:01.641,0.45675775,0.28859174,0.61521691,1.18798947,84,86,1324.75,-,-,-,-,-,-,-,41,-,35,-,1.07268465,113
13-juil.-2017 18:42:01.742,0.19592652,0.55129021,0.61387461,0.76515931,84,86,1324.75,-,-,-,-,-,-,-,41,-,35,-,1.07268465,113
13-juil.-2017 18:42:01.842,-0.019571,0.11053367,0.84876662,0.37745386,84,86,962,-,-,-,-,-,-,-,41,-,35,-,1.07268465,113
13-juil.-2017 18:42:01.941,-0.06670423,0.1111434,0.75071216,0.44270113,84,86,962,-,-,-,-,-,-,-,41,-,35,-,1.07268465,113
13-juil.-2017 18:42:02.041,-0.11702655,0.097972,0.70753962,0.4185546,84,86,962,-,-,-,-,-,-,-,41,-,23,-,1.08070803,113
13-juil.-2017 18:42:02.142,-0.10684523,0.08394667,0.78912824,0.30915797,84,86,962,-,-,-,-,-,-,-,41,-,23,-,1.08070803,113
13-juil.-2017 18:42:02.241,-0.12522806,0.07467785,0.75107771,0.34159806,84,86,962,-,-,-,-,-,-,-,42,-,23,-,1.08070803,113
13-juil.-2017 18:42:02.342,-0.01129899,0.14114457,0.7229057,0.55905056,84,86,721.75,-,-,-,-,-,-,-,42,-,23,-,1.08070803,113
13-juil.-2017 18:42:02.442,0.05766575,0.15577963,0.80656928,0.56563628,84,86,721.75,-,-,-,-,-,-,-,42,-,19,-,1.08311725,113
13-juil.-2017 18:42:02.541,0.05766575,0.15577963,0.80656928,0.56563628,84,86,721.75,-,-,-,-,-,-,-,42,-,19,-,1.08311725,114
13-juil.-2017 18:42:02.641,-0.08249462,0.06126225,0.80937374,0.32708588,84,86,721.75,-,-,-,-,-,-,-,42,-,19,-,1.08311725,114
13-juil.-2017 18:42:02.741,-0.059761,0.19663617,0.81193554,0.33074427,84,86,660,-,-,-,-,-,-,-,42,-,19,-,1.08311725,114
13-juil.-2017 18:42:02.841,-0.16821268,0.14077905,0.73022246,0.27195981,84,86,660,-,-,-,-,-,-,-,42,-,16,-,1.0849402,114
13-juil.-2017 18:42:02.941,0.07086861,0.14236403,0.77473736,0.62490755,84,86,660,-,-,-,-,-,-,-,42,-,16,-,1.0849402,114
13-juil.-2017 18:42:03.041,-0.16177924,0.11663096,0.69205058,0.3578181,84,86,856.75,-,-,-,-,-,-,-,42,-,16,-,1.0849402,114
13-juil.-2017 18:42:03.142,-0.10306066,0.15687777,0.78851849,0.29696181,84,86,856.75,-,-,-,-,-,-,-,42,-,13,-,1.0861485,114
13-juil.-2017 18:42:03.241,0.00066617,0.08614139,0.77546996,0.52599919,84,86,856.75,-,-,-,-,-,-,-,42,-,13,-,1.0861485,114
13-juil.-2017 18:42:03.342,0.00066617,0.08614139,0.77546996,0.52599919,84,86,829.5,-,-,-,-,-,-,-,42,-,13,-,1.0861485,114
13-juil.-2017 18:42:03.442,-0.03565071,0.10736214,0.84730297,0.34708562,84,86,829.5,-,-,-,-,-,-,-,42,-,10,-,1.08718348,114
13-juil.-2017 18:42:03.541,-0.08349114,0.12821737,0.74119914,0.42306691,84,86,829.5,-,-,-,-,-,-,-,42,-,10,-,1.08718348,114
13-juil.-2017 18:42:03.642,-0.0852243,0.08760504,0.81705755,0.30122992,84,86,829.5,-,-,-,-,-,-,-,42,-,10,-,1.08718348,115
13-juil.-2017 18:42:03.741,-0.06983288,-0.01971821,0.87084132,0.22537151,84,86,863.25,-,-,-,-,-,-,-,42,-,10,-,1.08718348,115
13-juil.-2017 18:42:03.841,-0.11492462,-0.0172793,0.79571551,0.28647354,84,86,863.25,-,-,-,-,-,-,-,42,-,9,-,1.08823371,115
13-juil.-2017 18:42:03.941,-0.05094389,-0.06959936,0.90547764,0.1745151,84,86,863.25,-,-,-,-,-,-,-,43,-,9,-,1.08823371,115
13-juil.-2017 18:42:04.041,-0.20365478,0.06589588,0.74388224,0.17573456,84,86,863.25,-,-,-,-,-,-,-,43,-,9,-,1.08823371,115
13-juil.-2017 18:42:04.142,-0.20365478,0.06589588,0.74388224,0.17573456,84,86,871,-,-,-,-,-,-,-,43,-,9,-,1.08823371,115
13-juil.-2017 18:42:04.242,-0.03218936,0.04369986,0.91059971,0.22390784,84,86,871,-,-,-,-,-,-,-,43,-,9,-,1.08917367,115
13-juil.-2017 18:42:04.341,-0.02887465,0.01650313,0.87571913,0.31866944,84,86,871,-,-,-,-,-,-,-,43,-,9,-,1.08917367,115
13-juil.-2017 18:42:04.441,-0.10900114,0.0556518,0.85584068,0.14036715,84,86,871,-,-,-,-,-,-,-,43,-,9,-,1.08917367,115
13-juil.-2017 18:42:04.542,-0.06488004,0.10138617,0.8379128,0.30183965,84,86,929,-,-,-,-,-,-,-,43,-,9,-,1.09010863,116
13-juil.-2017 18:42:04.641,-0.06078663,-0.04703626,0.86120695,0.27098456,84,86,929,-,-,-,-,-,-,-,43,-,9,-,1.09010863,116
13-juil.-2017 18:42:04.742,-0.05553304,-0.08399022,0.91742963,0.10658472,84,86,929,-,-,-,-,-,-,-,43,-,9,-,1.09010863,116
13-juil.-2017 18:42:04.841,-0.07157118,-0.08179551,0.91621011,0.02353086,84,86,1649,-,-,-,-,-,-,-,43,-,10,-,1.0909003,116
13-juil.-2017 18:42:04.942,-0.13005114,-0.15716553,0.85462123,-0.06513343,84,86,1649,-,-,-,-,-,-,-,43,-,10,-,1.0909003,116
13-juil.-2017 18:42:05.042,0.00743417,-0.10118708,0.97145599,0.14548919,84,86,1649,-,-,-,-,-,-,-,43,-,10,-,1.0909003,116
13-juil.-2017 18:42:05.142,0.04220445,-0.17667842,1.026582,-0.11903848,84,86,1680.75,-,-,-,-,-,-,-,43,-,12,-,1.09181702,116
13-juil.-2017 18:42:05.242,-0.05712683,-0.21643682,0.91657567,-0.0619619,84,86,1680.75,-,-,-,-,-,-,-,43,-,12,-,1.09181702,116
13-juil.-2017 18:42:05.341,0.0283062,-0.16472648,1.01438594,-0.1240392,84,86,1680.75,-,-,-,-,-,-,-,43,-,12,-,1.09181702,116
13-juil.-2017 18:42:05.441,0.0283062,-0.16472648,1.01438594,-0.1240392,84,86,1938.25,-,-,-,-,-,-,-,43,-,12,-,1.09181702,116
13-juil.-2017 18:42:05.542,-0.05115564,-0.2694895,0.90816081,-0.14806439,84,86,1938.25,-,-,-,-,-,-,13.30598068,43,-,16,48.88359833,1.09327531,117
13-juil.-2017 18:42:05.641,0.16545714,0.15016919,1.11048985,0.21878581,84,86,1938.25,-,-,-,-,-,-,13.30598068,43,-,16,48.88359833,1.09327531,117
13-juil.-2017 18:42:05.741,0.05902494,-0.33156523,0.99694639,0.03011656,84,86,1938.25,-,-,-,-,-,-,13.30598068,41,-,16,48.88359833,1.09327531,117
13-juil.-2017 18:42:05.842,-0.00338467,-0.25814727,0.95401645,0.02560425,84,86,2151.5,-,-,-,-,-,-,13.30598068,41,-,16,48.88359833,1.09327531,117
13-juil.-2017 18:42:05.941,-0.22433752,-0.19802205,0.70680702,-0.34990504,84,86,2151.5,-,-,-,-,-,-,13.30598068,41,-,19,48.88359833,1.09509826,117
13-juil.-2017 18:42:06.042,0.14035362,0.05394394,0.90681845,0.58868623,84,86,2151.5,-,-,-,-,-,-,13.30598068,41,-,19,48.88359833,1.09509826,117
13-juil.-2017 18:42:06.141,0.24783255,-0.13240771,1.24025333,-0.0837924,84,86,2151.5,-,-,-,-,-,-,13.30598068,41,-,19,48.88359833,1.09509826,117
13-juil.-2017 18:42:06.242,-0.07715761,-0.04301236,0.87413412,0.19171196,84,86,2318.25,-,-,-,-,-,-,13.30598068,41,-,19,48.88359833,1.09509826,117
13-juil.-2017 18:42:06.341,-0.07715761,-0.04301236,0.87413412,0.19171196,84,86,2318.25,-,-,-,-,-,-,13.30598068,41,-,21,48.88359833,1.09722042,117
13-juil.-2017 18:42:06.441,-0.32362396,0.0184552,0.5876531,0.23390928,84,86,2318.25,-,-,-,-,-,-,13.30598068,41,-,21,48.88359833,1.09722042,117
13-juil.-2017 18:42:06.542,-0.10761345,0.0511395,0.82071596,0.24586122,84,86,2318.25,-,-,-,-,-,-,13.30598068,41,-,21,48.88359833,1.09722042,117
13-juil.-2017 18:42:06.642,0.011149,0.1309005,0.97853011,0.11695167,84,86,2318.25,-,-,-,-,-,-,13.30598068,41,-,21,48.88359833,1.09722042,118
13-juil.-2017 18:42:06.742,-0.04693971,-0.03715772,0.90120798,0.20683387,84,86,2318.25,-,-,-,-,-,-,13.30598068,41,-,21,48.88359833,1.09722042,118
13-juil.-2017 18:42:06.842,-0.03312053,-0.01154753,0.91328281,0.21622556,84,86,2318.25,-,-,-,-,-,-,13.30598068,41,-,21,48.88359833,1.09722042,118
13-juil.-2017 18:42:06.942,-0.10072541,0.03491945,0.82181406,0.26269099,84,86,2318.25,-,-,-,-,-,-,13.30598068,41,-,21,48.88359833,1.09722042,118
13-juil.-2017 18:42:07.042,-0.09509472,-0.08728307,0.86657321,0.14439104,84,86,1861.75,-,-,-,-,-,-,13.30598068,41,-,21,48.88359833,1.09722042,118
13-juil.-2017 18:42:07.141,-0.09509472,-0.08728307,0.86657321,0.14439104,84,86,1861.75,-,-,-,-,-,-,13.30598068,41,-,21,48.88359833,1.09722042,118
13-juil.-2017 18:42:07.242,0.01691775,-0.10508966,0.99072623,0.10207241,84,86,1861.75,-,-,-,-,-,-,13.30598068,41,-,21,48.88359833,1.09722042,118
13-juil.-2017 18:42:07.342,-0.02909698,-0.13618897,0.90376979,0.22659096,84,86,1861.75,-,-,-,-,-,-,13.30598068,41,-,21,48.88359833,1.09722042,118
13-juil.-2017 18:42:07.442,-0.13741587,-0.02959676,0.85144973,0.03304388,84,86,1861.75,-,-,-,-,-,-,13.85296059,41,-,23,52.98431778,1.10397935,118
13-juil.-2017 18:42:07.542,-0.05326221,-0.14045706,0.90437955,0.14097688,84,86,1861.75,-,-,-,-,-,-,13.85296059,41,-,23,52.98431778,1.10397935,118
13-juil.-2017 18:42:07.642,-0.26614714,-0.2608304,0.66839093,-0.25294873,84,86,1861.75,-,-,-,-,-,-,13.85296059,41,-,23,52.98431778,1.10397935,118
13-juil.-2017 18:42:07.742,-0.14301944,-0.03203568,0.81839836,0.15122095,84,86,1861.75,-,-,-,-,-,-,13.85296059,41,-,23,52.98431778,1.10397935,119
13-juil.-2017 18:42:07.841,0.25561729,0.20980756,1.18902981,0.24305521,84,86,1861.75,-,-,-,-,-,-,13.85296059,41,-,23,52.98431778,1.10397935,119
13-juil.-2017 18:42:07.941,0.16558942,0.00150255,1.13963711,0.14268474,84,86,1861.75,-,-,-,-,-,-,13.85296059,41,-,23,52.98431778,1.10397935,119
13-juil.-2017 18:42:08.042,-0.19567794,-0.18180045,0.77388346,0.02060354,84,86,1861.75,-,-,-,-,-,-,13.85296059,41,-,23,52.98431778,1.10397935,119
13-juil.-2017 18:42:08.143,-0.08638507,0.31603268,0.83205813,0.10475553,84,86,1861.75,-,-,-,-,-,-,13.85296059,41,-,23,52.98431778,1.10397935,119
13-juil.-2017 18:42:08.241,-0.08638507,0.31603268,0.83205813,0.10475553,84,86,1861.75,-,-,-,-,-,-,13.85296059,41,-,23,52.98431778,1.10397935,119
13-juil.-2017 18:42:08.345,0.25111735,-0.56816512,1.08682859,-0.34539273,84,86,1861.75,-,-,-,-,-,-,13.85296059,41,-,23,52.98431778,1.10397935,119
13-juil.-2017 18:42:08.441,0.03595898,0.07199473,0.93682116,0.33550078,84,86,1861.75,-,-,-,-,-,-,13.85296059,41,-,23,52.98431778,1.10397935,119
13-juil.-2017 18:42:08.541,-0.07080387,-0.23314527,0.81876546,0.27159429,84,86,2020.75,-,-,-,-,-,-,13.85296059,41,-,23,52.98431778,1.10397935,119
13-juil.-2017 18:42:08.641,-0.10171013,-0.05325644,0.89376992,-0.031351,84,86,2020.75,-,-,-,-,-,-,13.85296059,41,-,23,52.98431778,1.10397935,119
13-juil.-2017 18:42:08.743,-0.03202574,-0.03935399,0.89584178,0.26366624,84,86,2020.75,-,-,-,-,-,-,25.88836479,41,-,30,91.22589874,1.11355615,120
13-juil.-2017 18:42:08.843,0.02136703,0.12882711,0.77046925,0.557464,84,86,2020.75,-,-,-,-,-,-,25.88836479,41,-,30,91.22589874,1.11355615,120
13-juil.-2017 18:42:08.943,-0.0026773,0.05211475,0.97352934,-0.30856165,84,86,2020.75,-,-,-,-,-,-,25.88836479,41,-,30,91.22589874,1.11355615,120
13-juil.-2017 18:42:09.042,0.08906584,0.09723939,0.90352559,0.4995335,84,86,2020.75,-,-,-,-,-,-,25.88836479,41,-,30,91.22589874,1.11355615,120
13-juil.-2017 18:42:09.142,0.08906584,0.09723939,0.90352559,0.4995335,84,86,2020.75,-,-,-,-,-,-,25.88836479,39,-,30,91.22589874,1.11355615,120
13-juil.-2017 18:42:09.242,-0.08777002,-0.03301093,0.89462233,0.07365622,84,86,2020.75,-,-,-,-,-,-,25.88836479,39,-,30,91.22589874,1.11355615,120
13-juil.-2017 18:42:09.342,-0.15930109,-0.22594984,0.79608101,-0.24660724,84,86,2020.75,-,-,-,-,-,-,25.88836479,39,-,30,91.22589874,1.11355615,120
13-juil.-2017 18:42:09.443,-0.0925733,-0.01642536,0.79815441,0.33074427,84,86,2020.75,-,-,-,-,-,-,25.88836479,39,-,30,91.22589874,1.11355615,120
13-juil.-2017 18:42:09.542,-0.1369182,0.02004019,0.80851978,0.20049237,84,86,2020.75,-,-,-,-,-,-,25.88836479,39,-,30,91.22589874,1.11355615,120
13-juil.-2017 18:42:09.642,0.00893915,0.08504324,0.98962808,0.07511988,84,86,2020.75,-,-,-,-,-,-,25.88836479,39,-,30,91.22589874,1.11355615,120
13-juil.-2017 18:42:09.742,-0.09319656,0.10431349,0.84169251,0.22000527,84,86,2020.75,-,-,-,-,-,-,25.88836479,39,-,30,91.22589874,1.11355615,120
13-juil.-2017 18:42:09.843,-0.10492261,-0.27131867,0.80132437,0.19134487,84,86,2020.75,-,-,-,-,-,-,25.88836479,39,-,30,91.22589874,1.11355615,121
13-juil.-2017 18:42:09.942,0.06498609,0.05431102,0.99060488,0.28622934,84,86,2020.75,-,-,-,-,-,-,25.88836479,39,-,30,91.22589874,1.11355615,121
13-juil.-2017 18:42:10.041,-0.07168393,0.07101947,0.76046938,0.42709082,84,86,2020.75,-,-,-,-,-,-,25.88836479,39,-,30,91.22589874,1.11355615,121
13-juil.-2017 18:42:10.141,0.09677673,0.11187445,0.83669335,0.59966135,84,86,2020.75,-,-,-,-,-,-,25.88836479,39,-,30,91.22589874,1.11355615,121
13-juil.-2017 18:42:10.241,-0.00496774,0.21834378,0.50252742,-0.93018383,84,86,2020.75,-,-,-,-,-,-,25.88836479,39,-,30,91.22589874,1.11355615,121
13-juil.-2017 18:42:10.342,0.30449718,0.17163415,1.28671873,-0.22428834,84,86,2020.75,-,-,-,-,-,-,25.88836479,39,-,30,91.22589874,1.11355615,121
13-juil.-2017 18:42:10.441,0.30449718,0.17163415,1.28671873,-0.22428834,84,86,2020.75,-,-,-,-,-,-,25.88836479,39,-,30,91.22589874,1.11355615,121
13-juil.-2017 18:42:10.541,-0.10211642,-0.07045329,0.85279053,0.17097805,84,86,2020.75,-,-,-,-,-,-,25.88836479,39,-,30,91.22589874,1.11355615,121
13-juil.-2017 18:42:10.642,-0.03512415,-0.40132636,0.77010375,-0.51979399,84,86,2341.25,-,-,-,-,-,-,25.88836479,39,-,30,91.22589874,1.11355615,122
13-juil.-2017 18:42:10.742,0.32773978,0.14651081,0.81693625,0.93577933,84,86,2341.25,-,-,-,-,-,-,25.88836479,39,-,30,91.22589874,1.11355615,122
13-juil.-2017 18:42:10.841,0.07706661,0.36701196,0.99255544,0.09853535,84,86,2341.25,-,-,-,-,-,-,25.88836479,39,-,30,91.22589874,1.11355615,122
13-juil.-2017 18:42:10.941,-0.16482627,0.10370377,0.81132579,0.06743604,84,86,2341.25,-,-,-,-,-,-,25.88836479,39,-,30,91.22589874,1.11355615,122
13-juil.-2017 18:42:11.043,-0.0544848,0.1177291,0.83864385,0.31976756,84,86,2341.25,-,-,-,-,-,-,6.9095149,39,-,33,21.01482964,1.13365495,122
13-juil.-2017 18:42:11.141,0.19497399,0.34847432,0.91974562,0.57795376,84,86,2341.25,-,-,-,-,-,-,6.9095149,39,-,33,21.01482964,1.13365495,122
13-juil.-2017 18:42:11.241,0.04771639,0.06943293,0.90816081,0.41709095,84,86,2341.25,-,-,-,-,-,-,6.9095149,39,-,33,21.01482964,1.13365495,122
13-juil.-2017 18:42:11.342,-0.02704945,0.08040962,0.79473865,0.45489728,84,86,2341.25,-,-,-,-,-,-,6.9095149,39,-,33,21.01482964,1.13365495,122
13-juil.-2017 18:42:11.442,-0.01915629,0.18724446,0.79193425,0.44697079,84,86,2341.25,-,-,-,-,-,-,6.9095149,39,-,33,21.01482964,1.13365495,122
13-juil.-2017 18:42:11.543,-0.01915629,0.18724446,0.79193425,0.44697079,84,86,2341.25,-,-,-,-,-,-,6.9095149,39,-,33,21.01482964,1.13365495,122
13-juil.-2017 18:42:11.642,0.11245376,-0.11752845,1.05073011,0.24476308,84,86,2341.25,-,-,-,-,-,-,6.9095149,40,-,33,21.01482964,1.13365495,123
13-juil.-2017 18:42:11.743,-0.09628586,0.21761271,0.85913354,-0.27514476,84,86,2341.25,-,-,-,-,-,-,6.9095149,40,-,33,21.01482964,1.13365495,123
13-juil.-2017 18:42:11.842,0.11446573,0.03052847,0.97853011,0.43172601,84,86,2341.25,-,-,-,-,-,-,6.9095149,40,-,33,21.01482964,1.13365495,123
13-juil.-2017 18:42:11.943,-0.05257373,0.03357711,0.73815048,0.49246097,84,86,2112,-,-,-,-,-,-,6.9095149,40,-,33,21.01482964,1.13365495,123
13-juil.-2017 18:42:12.041,-0.09818723,0.23858927,0.81047189,0.2145177,84,86,2112,-,-,-,-,-,-,6.9095149,40,-,31,21.01482964,1.14307714,123
13-juil.-2017 18:42:12.142,-0.06100432,0.10187458,0.92352688,0.03353073,84,86,2112,-,-,-,-,-,-,6.9095149,40,-,31,21.01482964,1.14307714,123
13-juil.-2017 18:42:12.241,0.11154522,0.26932305,0.88291454,0.51855958,84,86,2112,-,-,-,-,-,-,6.9095149,40,-,31,21.01482964,1.14307714,123
13-juil.-2017 18:42:12.342,-0.16766632,0.17029336,0.74815035,0.22183445,84,86,2061.5,-,-,-,-,-,-,6.9095149,40,-,30,21.01482964,1.1456188,123
13-juil.-2017 18:42:12.442,-0.11552329,-0.00605841,0.57131177,0.57478219,84,86,2061.5,-,-,-,-,-,-,6.9095149,40,-,30,21.01482964,1.1456188,123
13-juil.-2017 18:42:12.542,-0.06204228,0.10589848,0.8646211,0.24695779,84,86,2061.5,-,-,-,-,-,-,6.9095149,40,-,30,21.01482964,1.1456188,124
13-juil.-2017 18:42:12.643,0.07651603,0.10772767,0.66595048,0.738451,84,86,1996.75,-,-,-,-,-,-,6.9095149,40,-,30,21.01482964,1.1456188,124
13-juil.-2017 18:42:12.742,-0.19510706,-0.19594866,0.77303106,0.00694529,84,86,1996.75,-,-,-,-,-,-,6.9095149,40,-,29,21.01482964,1.14852786,124
13-juil.-2017 18:42:12.841,-0.19510706,-0.19594866,0.77303106,0.00694529,84,86,1996.75,-,-,-,-,-,-,6.9095149,40,-,29,21.01482964,1.14852786,124
13-juil.-2017 18:42:12.941,-0.08243408,-0.12826093,0.82047176,0.2895222,84,86,1940,-,-,-,-,-,-,6.9095149,40,-,29,21.01482964,1.14852786,124
13-juil.-2017 18:42:13.041,-0.26132786,-0.18436225,0.69619739,0.06304505,84,86,1940,-,-,-,-,-,-,6.9095149,40,-,28,21.01482964,1.15106118,124
13-juil.-2017 18:42:13.141,-0.07960125,0.01235635,0.89559913,0.1104873,84,86,1940,-,-,-,-,-,-,6.9095149,40,-,28,21.01482964,1.15106118,124
13-juil.-2017 18:42:13.242,-0.05129056,-0.06862411,0.78229988,0.43172601,84,86,1940,-,-,-,-,-,-,6.9095149,41,-,28,21.01482964,1.15106118,124
13-juil.-2017 18:42:13.342,0.23399445,-0.43169305,0.71449083,0.80821055,83,86,1940,-,-,-,-,-,-,6.9095149,41,-,28,21.01482964,1.15106118,124
13-juil.-2017 18:42:13.443,-0.0510258,0.17821985,0.79534841,0.38538191,83,86,1940,-,-,-,-,-,-,6.9095149,41,-,28,21.01482964,1.15106118,124
13-juil.-2017 18:42:13.543,0.06817675,0.0883361,1.05133986,0.0646316,83,86,1944.25,-,-,-,-,-,-,6.9095149,41,-,28,21.01482964,1.1551367,125
13-juil.-2017 18:42:13.643,-0.02181301,-0.00922993,0.7013194,0.58136791,83,86,1944.25,-,-,-,-,-,-,6.9095149,41,-,28,21.01482964,1.1551367,125
13-juil.-2017 18:42:13.742,0.0984379,0.15809722,0.44837663,0.88980073,83,86,1944.25,-,-,-,-,-,-,6.9095149,41,-,28,21.01482964,1.1551367,125
13-juil.-2017 18:42:13.843,-0.15073265,-0.0506962,0.74802905,0.29830259,83,86,1922.5,-,-,-,-,-,-,6.9095149,41,-,28,21.01482964,1.15746999,125
13-juil.-2017 18:42:13.941,0.17277801,0.00540513,0.78254253,0.77296448,83,86,1922.5,-,-,-,-,-,-,6.9095149,41,-,28,21.01482964,1.15746999,125
13-juil.-2017 18:42:14.041,-0.14062501,-0.01130332,0.8149842,0.17146645,83,86,1922.5,-,-,-,-,-,-,6.9095149,41,-,28,21.01482964,1.15746999,125
13-juil.-2017 18:42:14.142,0.05735901,-0.75463963,0.62277788,0.29988915,83,86,1929,-,-,-,-,-,-,6.9095149,41,-,28,21.01482964,1.15746999,125
13-juil.-2017 18:42:14.241,-0.13379726,-0.0617942,0.85376734,0.03060497,83,86,1929,-,-,-,-,-,-,-,41,-,28,-,1.15999782,125
13-juil.-2017 18:42:14.342,0.11152087,-0.29985619,0.77364081,0.63905424,83,86,1929,-,-,-,-,-,-,-,41,-,28,-,1.15999782,125
13-juil.-2017 18:42:14.442,0.11152087,-0.29985619,0.77364081,0.63905424,83,86,1959.5,-,-,-,-,-,-,-,41,-,28,-,1.15999782,125
13-juil.-2017 18:42:14.542,0.02872196,-0.244853,0.99658084,-0.16648071,83,86,1959.5,-,-,-,-,-,-,-,41,-,28,-,1.1623311,126
13-juil.-2017 18:42:14.642,-0.02426887,-0.42096058,0.77461606,0.31732866,83,86,1959.5,-,-,-,-,-,-,-,41,-,28,-,1.1623311,126
13-juil.-2017 18:42:14.742,0.0084313,-0.15838498,0.99084753,-0.00317746,83,86,1959.5,-,-,-,-,-,-,-,41,-,28,-,1.1623311,126
13-juil.-2017 18:42:14.842,-0.05608637,-0.19546026,0.84779137,0.2652528,83,86,1959.5,-,-,-,-,-,-,-,41,-,28,-,1.1623311,126
13-juil.-2017 18:42:14.941,0.03725544,-0.52340597,0.87620753,-0.28294989,83,86,1959.5,-,-,-,-,-,-,-,41,-,28,-,1.1623311,126
13-juil.-2017 18:42:15.041,-0.13895269,-0.17716682,0.7681517,0.24561702,83,86,1959.5,-,-,-,-,-,-,-,41,-,28,-,1.1623311,126
13-juil.-2017 18:42:15.142,0.10683621,-0.30656478,0.74388224,0.65954393,83,86,1959.5,-,-,-,-,-,-,-,41,-,28,-,1.1623311,126
13-juil.-2017 18:42:15.242,0.04563377,0.06028699,0.72680831,0.64881146,83,86,1944.25,-,-,-,-,-,-,-,41,-,28,-,1.1623311,126
13-juil.-2017 18:42:15.342,0.20007387,-0.24424328,0.6288752,0.89199549,83,86,1944.25,-,-,-,-,-,-,-,41,-,28,-,1.1623311,126
13-juil.-2017 18:42:15.442,0.28383702,0.00430699,0.61997342,1.02371097,83,86,1944.25,-,-,-,-,-,-,-,41,-,28,-,1.1623311,126
