Device Time, Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Torque(Nm),Trip Distance(km),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS Bearing(°),GPS Accuracy(m),Trip Time(Since journey start)(s),Intake Air Temperature(°C),Ambient air temp(°C),Engine Oil Temperature(°C),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Speed (OBD)(km/h)
08-févr.-2019 08:16:50.143,-0.02343021,1.01872599,0.23534492,0.07312366,-,9.13023663,194.23522949,48.82286072,2.0718019,23,221.78279114,6,1056,17,7,82,80,48.18231964,48
08-févr.-2019 08:16:50.244,-0.03221654,0.89669377,0.33711988,-0.0015752,-,9.13023663,194.23522949,48.82286072,2.0718019,23,221.78279114,6,1056,17,7,82,80,48.18231964,48
08-févr.-2019 08:16:50.341,0.12203234,0.92305267,0.27805623,0.00525358,-,9.13207626,194.23522949,48.82286072,2.0718019,23,221.78279114,6,1056,17,7,82,80,48.18231964,48
08-févr.-2019 08:16:50.440,-0.08249387,0.87985325,0.28171721,-0.03704193,-,9.1339159,194.23522949,48.82286072,2.0718019,23,221.78279114,6,1056,17,7,82,80,48.18231964,48
08-févr.-2019 08:16:50.545,-0.06101617,0.96112686,0.34785873,0.06246697,-,9.1339159,194.23522949,48.82286072,2.0718019,23,221.78279114,6,1056,17,7,82,80,48.18231964,48
08-févr.-2019 08:16:50.643,0.04319945,0.92549336,0.19995552,-0.0258206,-,9.13685322,194.14508057,48.82276917,2.0716784,24,221.69984436,6,1057,17,7,82,80,49.06311417,49
08-févr.-2019 08:16:50.741,0.09689368,0.98382479,0.34468588,0.08436531,-,9.13685322,194.14508057,48.82276917,2.0716784,24,221.69984436,6,1057,17,7,82,80,49.06311417,49
08-févr.-2019 08:16:50.841,0.04417571,0.98968232,0.40106484,0.11055431,-,9.13892174,194.14508057,48.82276917,2.0716784,24,221.69984436,6,1057,17,7,82,80,49.06311417,49
08-févr.-2019 08:16:50.942,-0.08615484,0.91377825,0.22485012,-0.02604482,-,9.13892174,194.14508057,48.82276917,2.0716784,24,221.69984436,6,1057,17,7,82,80,49.06311417,49
08-févr.-2019 08:16:51.041,0.05076545,0.94526261,0.27488339,0.01850111,-,9.13892174,194.14508057,48.82276917,2.0716784,24,221.69984436,6,1057,17,7,82,80,49.06311417,49
08-févr.-2019 08:16:51.141,0.05149765,0.97015721,0.24071434,0.02988715,21.0770607,9.14340019,194.14508057,48.82276917,2.0716784,24,221.69984436,6,1057,17,7,82,80,49.06311417,49
08-févr.-2019 08:16:51.241,-0.03636564,0.91011721,0.1523629,-0.0545195,21.0770607,9.14340019,194.14508057,48.82276917,2.0716784,24,221.69984436,6,1057,17,7,82,80,49.06311417,49
08-févr.-2019 08:16:51.342,0.08347013,0.89620554,0.23656522,-0.03872019,21.0770607,9.14549637,194.14508057,48.82276917,2.0716784,24,221.69984436,6,1057,17,7,82,80,49.06311417,49
08-févr.-2019 08:16:51.440,-0.02367428,0.93720847,0.34566215,0.03839845,21.0770607,9.14706135,194.14508057,48.82276917,2.0716784,24,221.69984436,6,1057,17,7,82,80,49.06311417,49
08-févr.-2019 08:16:51.542,-0.02367428,0.93720847,0.34566215,0.03839845,21.0770607,9.14902115,194.14508057,48.82276917,2.0716784,24,221.69984436,6,1057,17,7,82,80,49.06311417,49
08-févr.-2019 08:16:51.644,0.01073885,0.97015721,0.26341236,0.03639872,21.0770607,9.14902115,194.03791809,48.82267761,2.0715549,24,221.70509338,6,1057,17,7,82,80,50.00986099,49
08-févr.-2019 08:16:51.741,-0.05881959,0.96991307,0.17262027,0.00955877,21.0770607,9.15118504,194.03791809,48.82267761,2.0715549,24,221.70509338,6,1058,17,7,82,80,50.00986099,49
08-févr.-2019 08:16:51.841,0.01464388,0.89693773,0.26341236,-0.03179525,21.0770607,9.15308285,194.03791809,48.82267761,2.0715549,24,221.70509338,6,1058,17,7,82,80,50.00986099,50
08-févr.-2019 08:16:51.945,-0.00732194,0.93672037,0.31490999,0.02487378,21.0770607,9.15308285,194.03791809,48.82267761,2.0715549,24,221.70509338,6,1058,17,7,82,80,50.00986099,50
08-févr.-2019 08:16:52.042,0.01317949,0.97552663,0.22070102,0.02732456,21.0770607,9.1558609,194.03791809,48.82267761,2.0715549,24,221.70509338,6,1058,17,7,82,80,50.00986099,50
08-févr.-2019 08:16:52.142,0.10836472,0.94477451,0.45695564,0.10243881,21.0770607,9.1558609,194.03791809,48.82267761,2.0715549,24,221.70509338,6,1058,17,7,82,80,50.00986099,50
08-févr.-2019 08:16:52.242,-0.03831816,0.96674031,0.34981129,0.06731591,21.0770607,9.1558609,194.03791809,48.82267761,2.0715549,24,221.70509338,6,1058,17,7,82,80,50.00986099,50
08-févr.-2019 08:16:52.342,0.00390504,1.04215634,0.42449504,0.16710334,21.43817902,9.15890217,194.03791809,48.82267761,2.0715549,24,221.70509338,6,1058,17,7,82,80,50.00986099,50
08-févr.-2019 08:16:52.445,0.12349673,0.88058537,0.32979795,-0.01203493,21.43817902,9.15890217,194.03791809,48.82267761,2.0715549,24,221.70509338,6,1058,17,7,82,80,50.00986099,50
08-févr.-2019 08:16:52.542,-0.02806744,0.96161497,0.14992227,-0.00570259,21.43817902,9.16273594,194.03791809,48.82267761,2.0715549,24,221.70509338,6,1058,17,7,82,80,50.00986099,50
08-févr.-2019 08:16:52.641,0.06028398,0.93672037,0.26536489,0.00760312,21.43817902,9.16273594,193.91546631,48.82258224,2.07142663,25,221.74902344,6,1058,17,7,82,80,50.29095078,50
08-févr.-2019 08:16:52.743,-0.01342356,0.84348756,0.46452168,0.01540154,21.43817902,9.16476345,193.91546631,48.82258224,2.07142663,25,221.74902344,6,1059,17,7,82,80,50.29095078,50
08-févr.-2019 08:16:52.840,0.01488795,0.88302606,0.15944077,-0.07921491,21.43817902,9.16638851,193.91546631,48.82258224,2.07142663,25,221.74902344,6,1059,17,7,82,80,50.29095078,50
08-févr.-2019 08:16:52.940,0.08859549,0.93183905,0.36567548,0.0458364,21.43817902,9.16798592,193.91546631,48.82258224,2.07142663,25,221.74902344,6,1059,17,7,82,80,50.29095078,50
08-févr.-2019 08:16:53.041,0.08859549,0.93183905,0.36567548,0.0458364,21.43817902,9.16798592,193.91546631,48.82258224,2.07142663,25,221.74902344,6,1059,17,7,82,80,50.29095078,50
08-févr.-2019 08:16:53.143,0.03368093,0.92354077,0.11282443,-0.05133206,21.43817902,9.16982841,193.91546631,48.82258224,2.07142663,25,221.74902344,6,1059,17,7,82,80,50.29095078,49
08-févr.-2019 08:16:53.243,-0.01537608,0.87960917,-0.04606169,-0.11830335,21.43817902,9.17106724,193.91546631,48.82258224,2.07142663,25,221.74902344,6,1059,17,7,82,80,50.29095078,49
08-févr.-2019 08:16:53.342,-0.16840465,0.95868617,0.10599062,-0.00473727,21.43817902,9.17312241,193.91546631,48.82258224,2.07142663,25,221.74902344,6,1059,17,7,82,80,50.29095078,49
08-févr.-2019 08:16:53.443,-0.15864205,1.01286852,0.31783879,0.10747308,21.43817902,9.17312241,193.91546631,48.82258224,2.07142663,25,221.74902344,6,1059,17,7,82,80,50.29095078,49
08-févr.-2019 08:16:53.542,0.26261359,0.89400899,0.34224525,0.03175861,21.43817902,9.17509556,193.91546631,48.82258224,2.07142663,25,221.74902344,6,1059,17,7,82,80,50.29095078,49
08-févr.-2019 08:16:53.642,-0.1203239,0.98919421,0.06694026,0.01071744,21.43817902,9.17509556,193.78471375,48.82248688,2.07130122,22,221.69631958,6,1059,17,7,82,80,50.1158638,49
08-févr.-2019 08:16:53.741,-0.06052805,1.00603473,0.44328803,0.14535026,21.43817902,9.17857456,193.78471375,48.82248688,2.07130122,22,221.69631958,6,1060,17,7,82,80,50.1158638,50
08-févr.-2019 08:16:53.841,0.15229638,0.83787411,0.41546464,-0.00420476,21.43817902,9.17857456,193.78471375,48.82248688,2.07130122,22,221.69631958,6,1060,17,7,82,80,50.1158638,50
08-févr.-2019 08:16:53.943,-0.28213879,1.13416862,0.27805623,0.2287793,21.43817902,9.17857456,193.78471375,48.82248688,2.07130122,22,221.69631958,6,1060,17,7,82,80,50.1158638,50
08-févr.-2019 08:16:54.048,0.09689368,0.90547997,0.32930979,0.00711566,21.43817902,9.18327427,193.78471375,48.82248688,2.07130122,22,221.69631958,6,1060,17,7,82,80,50.1158638,51
08-févr.-2019 08:16:54.142,0.03905035,0.91792732,0.04839135,-0.06901807,21.43817902,9.18327427,193.78471375,48.82248688,2.07130122,22,221.69631958,6,1060,17,7,82,80,50.1158638,51
08-févr.-2019 08:16:54.257,-0.10909692,0.86301279,0.09183485,-0.10891294,21.43817902,9.18490314,193.78471375,48.82248688,2.07130122,22,221.69631958,6,1060,17,7,82,80,50.1158638,51
08-févr.-2019 08:16:54.341,0.14424224,0.88619894,0.61047238,0.14534765,61.04879379,9.18711281,193.78471375,48.82248688,2.07130122,22,221.69631958,6,1060,17,7,82,80,50.1158638,51
08-févr.-2019 08:16:54.440,-0.07321941,1.01335657,0.08646543,0.03332044,61.04879379,9.18868542,193.78471375,48.82248688,2.07130122,22,221.69631958,6,1060,17,7,82,80,50.1158638,51
08-févr.-2019 08:16:54.541,-0.0200133,1.00652277,0.48209432,0.16329131,61.04879379,9.18868542,193.78471375,48.82248688,2.07130122,22,221.69631958,6,1060,17,7,82,80,50.1158638,51
08-févr.-2019 08:16:54.641,0.0497892,0.83665377,0.23339239,-0.09768356,61.04879379,9.19063091,193.63386536,48.82239151,2.07117176,21,221.55595398,6,1060,17,7,82,80,52.23594284,52
08-févr.-2019 08:16:54.741,0.0497892,0.83665377,0.23339239,-0.09768356,61.04879379,9.19253731,193.63386536,48.82239151,2.07117176,21,221.55595398,6,1061,17,7,82,80,52.23594284,52
08-févr.-2019 08:16:54.842,-0.04930107,0.9774791,0.36445513,0.08370499,61.04879379,9.19417,193.63386536,48.82239151,2.07117176,21,221.55595398,6,1061,17,7,82,80,52.23594284,52
08-févr.-2019 08:16:54.943,-0.16157083,1.03239369,-0.05753274,0.04618013,61.04879379,9.19577312,193.63386536,48.82239151,2.07117176,21,221.55595398,6,1061,17,7,82,80,52.23594284,52
08-févr.-2019 08:16:55.041,0.10006653,0.80736601,0.3114931,-0.08799797,61.04879379,9.19577312,193.63386536,48.82239151,2.07117176,21,221.55595398,6,1061,17,7,82,80,52.23594284,52
08-févr.-2019 08:16:55.142,0.11495447,0.91084945,0.60974014,0.16082408,61.04879379,9.19880676,193.63386536,48.82239151,2.07117176,21,221.55595398,6,1061,17,7,82,80,52.23594284,52
08-févr.-2019 08:16:55.243,0.00488129,1.03995979,0.35274002,0.13463332,61.04879379,9.19880676,193.63386536,48.82239151,2.07117176,21,221.55595398,6,1061,17,7,82,80,52.23594284,52
08-févr.-2019 08:16:55.341,0.04051474,0.82420653,0.19629455,-0.12291753,61.04879379,9.19880676,193.63386536,48.82239151,2.07117176,21,221.55595398,6,1061,17,7,82,80,52.23594284,52
08-févr.-2019 08:16:55.443,-0.03563345,1.00993967,0.50552458,0.17849757,61.04879379,9.19880676,193.63386536,48.82239151,2.07117176,21,221.55595398,6,1061,17,7,82,80,52.23594284,52
08-févr.-2019 08:16:55.543,0.00683381,0.8437317,0.31466594,-0.05953116,61.04879379,9.19880676,193.63386536,48.82239151,2.07117176,21,221.55595398,6,1061,17,7,82,80,52.23594284,52
08-févr.-2019 08:16:55.644,-0.03807409,0.90596819,0.28611037,-0.01411308,24.54026413,9.2052927,193.50587463,48.82229233,2.07103825,21,221.61795044,6,1061,17,7,82,80,53.31675339,52
08-févr.-2019 08:16:55.741,0.00512536,1.00359404,0.49991104,0.16963874,24.54026413,9.20725727,193.50587463,48.82229233,2.07103825,21,221.61795044,6,1062,17,7,82,80,53.31675339,52
08-févr.-2019 08:16:55.840,0.04319945,0.8915683,0.18482351,-0.06272492,24.54026413,9.20725727,193.50587463,48.82229233,2.07103825,21,221.61795044,6,1062,17,7,82,80,53.31675339,52
08-févr.-2019 08:16:55.941,-0.05711114,0.92061204,0.30173051,0.00641305,24.54026413,9.20932293,193.50587463,48.82229233,2.07103825,21,221.61795044,6,1062,17,7,82,80,53.31675339,52
08-févr.-2019 08:16:56.041,0.23674276,0.9765029,0.37568209,0.11208045,24.54026413,9.21134472,193.50587463,48.82229233,2.07103825,21,221.61795044,6,1062,17,7,82,80,53.31675339,52
08-févr.-2019 08:16:56.147,-0.03978255,0.86813813,0.31515405,-0.03655137,24.54026413,9.21319389,193.50587463,48.82229233,2.07103825,21,221.61795044,6,1062,17,7,82,80,53.31675339,52
08-févr.-2019 08:16:56.241,0.07858884,0.99261111,0.34468588,0.09087633,24.54026413,9.21319389,193.50587463,48.82229233,2.07103825,21,221.61795044,6,1062,17,7,82,80,53.31675339,52
08-févr.-2019 08:16:56.341,0.07858884,0.99261111,0.34468588,0.09087633,24.54026413,9.21559143,193.50587463,48.82229233,2.07103825,21,221.61795044,6,1062,17,7,82,80,53.31675339,52
08-févr.-2019 08:16:56.457,0.00488129,0.96869278,0.3134456,0.05360565,24.54026413,9.21559143,193.50587463,48.82229233,2.07103825,21,221.61795044,6,1062,17,7,82,80,53.31675339,52
08-févr.-2019 08:16:56.543,0.19720428,0.98748577,0.32149974,0.09201377,24.54026413,9.21846676,193.50587463,48.82229233,2.07103825,21,221.61795044,6,1062,17,7,82,80,53.31675339,51
08-févr.-2019 08:16:56.644,0.01854892,0.8815617,0.43816268,0.0333651,24.54026413,9.21846676,193.25346375,48.82219315,2.07090831,21,221.69024658,6,1062,17,7,82,81,52.38793182,51
08-févr.-2019 08:16:56.743,0.00634568,0.80858636,0.30465928,-0.09547804,24.54026413,9.2209034,193.25346375,48.82219315,2.07090831,21,221.69024658,6,1063,17,7,82,81,52.38793182,51
08-févr.-2019 08:16:56.843,0.05418236,0.88253796,0.44182363,0.03736042,24.54026413,9.2209034,193.25346375,48.82219315,2.07090831,21,221.69024658,6,1063,17,7,82,81,52.38793182,51
08-févr.-2019 08:16:56.941,0.0200133,1.03605461,0.46208099,0.17927708,24.54026413,9.2209034,193.25346375,48.82219315,2.07090831,21,221.69024658,6,1063,17,7,82,81,52.38793182,51
08-févr.-2019 08:16:57.043,0.05686707,0.75415993,0.25511414,-0.16419248,24.54026413,9.2209034,193.25346375,48.82219315,2.07090831,21,221.69024658,6,1063,17,7,82,81,52.38793182,51
08-févr.-2019 08:16:57.140,-0.09225646,0.97967577,0.42498317,0.11567613,24.54026413,9.22704792,193.25346375,48.82219315,2.07090831,21,221.69024658,6,1063,17,7,82,81,52.38793182,50
08-févr.-2019 08:16:57.241,0.06540934,0.90670031,0.47672489,0.07693432,24.54026413,9.22704792,193.25346375,48.82219315,2.07090831,21,221.69024658,6,1063,17,7,82,81,52.38793182,50
08-févr.-2019 08:16:57.341,-0.02098956,0.89693773,0.31539813,-0.01097956,24.54026413,9.22889519,193.25346375,48.82219315,2.07090831,21,221.69024658,6,1063,17,7,82,81,52.38793182,50
08-févr.-2019 08:16:57.443,0.00854226,0.95356083,0.28733069,0.02961167,24.54026413,9.23082542,193.25346375,48.82219315,2.07090831,21,221.69024658,6,1063,17,7,82,81,52.38793182,50
08-févr.-2019 08:16:57.542,0.06980251,0.92280865,0.3544485,0.03135741,24.54026413,9.23243618,193.25346375,48.82219315,2.07090831,21,221.69024658,6,1063,17,7,82,81,52.38793182,50
08-févr.-2019 08:16:57.643,-0.0124473,0.93550003,0.41717309,0.06937562,24.54026413,9.2336998,193.01681519,48.82209778,2.07077527,21,221.75628662,6,1063,17,7,82,81,50.07935715,50
08-févr.-2019 08:16:57.742,-0.08883955,0.91060543,0.51626337,0.10349751,24.54026413,9.2352972,193.01681519,48.82209778,2.07077527,21,221.75628662,6,1064,17,7,82,81,50.07935715,50
08-févr.-2019 08:16:57.841,-0.04417571,0.84934515,0.26194796,-0.07537639,24.54026413,9.2352972,193.01681519,48.82209778,2.07077527,21,221.75628662,6,1064,17,7,82,81,50.07935715,50
08-févr.-2019 08:16:57.940,0.03392499,0.94233382,0.47892147,0.10685617,24.54026413,9.23737335,193.01681519,48.82209778,2.07077527,21,221.75628662,6,1064,17,7,82,81,50.07935715,49
08-févr.-2019 08:16:58.041,0.03392499,0.94233382,0.49820259,0.10618763,24.54026413,9.23884296,193.01681519,48.82209778,2.07077527,21,221.75628662,6,1064,17,7,82,81,50.07935715,49
08-févr.-2019 08:16:58.142,0.02709118,0.92964244,0.49820259,0.10618763,24.54026413,9.24010849,193.01681519,48.82209778,2.07077527,21,221.75628662,6,1064,17,7,82,81,50.07935715,49
08-févr.-2019 08:16:58.243,-0.00805414,0.84861302,0.21777225,-0.0934961,24.54026413,9.24010849,193.01681519,48.82209778,2.07077527,21,221.75628662,6,1064,17,7,82,81,50.07935715,49
08-févr.-2019 08:16:58.342,0.02660305,0.94721508,0.06327929,-0.03811847,24.54026413,9.24307537,193.01681519,48.82209778,2.07077527,21,221.75628662,6,1064,17,7,82,81,50.07935715,49
08-févr.-2019 08:16:58.444,0.03099621,0.93940502,0.32808948,0.03316605,24.54026413,9.24307537,193.01681519,48.82209778,2.07077527,21,221.75628662,6,1064,17,7,82,81,50.07935715,49
08-févr.-2019 08:16:58.542,0.08371419,0.88571084,-0.00945199,-0.1054402,24.54026413,9.24307537,193.01681519,48.82209778,2.07077527,21,221.75628662,6,1064,17,7,82,81,50.07935715,49
08-févr.-2019 08:16:58.641,0.08029728,0.89425308,0.14455284,-0.06912185,24.54026413,9.24307537,192.64770508,48.82200241,2.07065892,21,221.62988281,6,1064,17,7,82,81,48.45932388,49
